Name	GND
Bartels Adolf	https://d-nb.info/gnd/118652702	https://d-nb.info/gnd/1029151911	https://d-nb.info/gnd/1204873208
Bartels Daniel	https://d-nb.info/gnd/116062371	https://d-nb.info/gnd/1057768030	https://d-nb.info/gnd/1156346576
Bartels Friedrich	https://d-nb.info/gnd/115853618	https://d-nb.info/gnd/1034705040	https://d-nb.info/gnd/1034699350
Bartels Wanda	https://d-nb.info/gnd/116062819	https://d-nb.info/gnd/116062657
Bartenstein Karoline	https://d-nb.info/gnd/117767441	https://d-nb.info/gnd/117456896
Barth Hermann	https://d-nb.info/gnd/1055215662	https://d-nb.info/gnd/117767468
Barth Wilhelm Gottfried Hermann	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Barth Karl	https://d-nb.info/gnd/1079147454	https://d-nb.info/gnd/1200519663
Barth Paul	1228837937
Barthel Johann Franz Ludwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Barthel Gustav Emil	https://d-nb.info/gnd/116068388	https://d-nb.info/gnd/1034699962
Barthelmes Gretchen	117765295
Barthels Karl Ludwig	117767557
Bartolomäus Richard	117767638
Bartsch Karl Friedrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bartsch Reinhold	116075643
Bartsch Rudolf Hans	https://d-nb.info/gnd/118652931	https://d-nb.info/gnd/118854976	https://d-nb.info/gnd/11872780X
Bartz Richard	117767816
Bärwinkel Friedrich Konstantin	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Baesecke Georg	11864632X
Basedow Adolf	117567019
Basedow Hans	116076267
Basel Richard	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bassewitz Karl Johann Friedrich Franz	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bäßler Ernst Ferdinand	116037199
Bastian Ferdinand	117768340
Battke Ada	116401559
Batz Karl Wilhelm	116082798
Bätzer Fink	1050425324
Bauch Hermann	1197080643
Bauch Ludwig Julius	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bauck Elisabeth	https://d-nb.info/gnd/117768715	https://d-nb.info/gnd/1029526206
Baudissin Adalbert Heinrich	109522354
Baudissin Ulrich	116083476
Baudissin Wolf Friedrich Ottomar	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Baudissin Asta	https://d-nb.info/gnd/172153662	https://d-nb.info/gnd/116572957
Baudissin Eva	https://d-nb.info/gnd/116083301	https://d-nb.info/gnd/117768774	https://d-nb.info/gnd/127643613
Baudissin Sophie	https://d-nb.info/gnd/116083441	https://d-nb.info/gnd/1226184316	https://d-nb.info/gnd/118507206	https://d-nb.info/gnd/12989432X	https://d-nb.info/gnd/118607960
Baudissin Wolf	https://d-nb.info/gnd/118507206	https://d-nb.info/gnd/128953799	https://d-nb.info/gnd/117768774	https://d-nb.info/gnd/116083441
Bauer Erwin Heinrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bauer Fritz	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bauer Heinrich	https://d-nb.info/gnd/123080177	https://d-nb.info/gnd/1029300941
Bauer Heribert	https://d-nb.info/gnd/12027194X	https://d-nb.info/gnd/1064690165
Bauer Hermann Theodor	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bauer Karl	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bauer Klara	https://d-nb.info/gnd/1208461958	https://d-nb.info/gnd/116085401
Bauer Ludwig Amandus	11850732X
Bauer Ludwig Cölestin	119234149
Bauer Ludwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bauer Martin	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bauer Max	118657593
Bauer Moritz	https://d-nb.info/gnd/1053089546	https://d-nb.info/gnd/1069644668
Bauer O. G	1055120386
Bauer Otto	https://d-nb.info/gnd/11608569X	https://d-nb.info/gnd/1073470709
Bauer Philipp	1248024303
Bauer Willy	114610474X
Bauermeister Max	117769177
Bauernfeld Eduard	https://d-nb.info/gnd/118507400	https://d-nb.info/gnd/1023996235
Bauernschmitt Joseph Erhard Franz Lothar	kein Eintrag von api gefunden
Bauerreiß Heinrich	https://d-nb.info/gnd/1145920314	https://d-nb.info/gnd/116087188
Bauhofer Arthur	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Baum Gustav	https://d-nb.info/gnd/1043225757	https://d-nb.info/gnd/116087463
Baum Oskar	https://d-nb.info/gnd/118507443	https://d-nb.info/gnd/1146080506
Baum Johann Peter	116087919
Baumann Alexander	118507451
Baumann August	https://d-nb.info/gnd/118069470	https://d-nb.info/gnd/124218733
Baumann Jakob	1051063280
Baumann Jakob Konrad	1089448937
Baumann Johannes	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Baumbach Eduard	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Baumbach Nicolai	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Baumbach Felix	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Baumbach Klara	116089369
Baumbach Rudolf	https://d-nb.info/gnd/118653857	https://d-nb.info/gnd/115720073
Baumberg Antonie	116515554
Baumberger Georg	https://d-nb.info/gnd/119200082	https://d-nb.info/gnd/1089924666
Baumblatt Luitpold Luitpold	116089385
Baumfeld Lisa	118070479
Baumgarten Lili	116091282
Baumgartner Alexander	https://d-nb.info/gnd/116091614	https://d-nb.info/gnd/1079226257	https://d-nb.info/gnd/116090871
Baumhauer Heinrich	118653989
Baur Johann Friedrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bausback Friedrich	10042435X
Bauschke Moritz Gustav	https://d-nb.info/gnd/1073450538	https://d-nb.info/gnd/107341793X	https://d-nb.info/gnd/1157552633	https://d-nb.info/gnd/126426075X
Bayer Edmund Alfred	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bayer Joseph	https://d-nb.info/gnd/174063172	https://d-nb.info/gnd/131462717
Bayer Joseph August	https://d-nb.info/gnd/143532057	https://d-nb.info/gnd/101721986	https://d-nb.info/gnd/104177144
Bayer Karl	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bayer Karl Emmerich Robert	115341927
Bayer Ottilie	https://d-nb.info/gnd/117767662	https://d-nb.info/gnd/1166200523	https://d-nb.info/gnd/1207114227
Bayer Romuald Jakob	kein Eintrag von api gefunden
Bayerl Vinzens	kein Eintrag von api gefunden
Bayrhammer Max	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Baysen Hans	11744328X
Beatus Rhenanus	118637843
Beaulieu Gertraut Chales	11609835X
Beaulieu Heloise	116098384
Beaulieu-Marconnay Karl Ernst	116123907
Beccau Christian Ulrich	118850032
Bechert Franz	https://d-nb.info/gnd/131626949	https://d-nb.info/gnd/1298514266
Bechler Anna	116099852
Bechstein Ludwig	https://d-nb.info/gnd/118654292	https://d-nb.info/gnd/11933237X
Bechtolsheimer Heinrich	116100338
Beck Andreas	https://d-nb.info/gnd/122760581	https://d-nb.info/gnd/1243908211	https://d-nb.info/gnd/1254280189
Beck Elise	https://d-nb.info/gnd/116100818	https://d-nb.info/gnd/1014209161	https://d-nb.info/gnd/1209974991
Beck Christan Friedrich	kein Eintrag von api gefunden
Beck Friedrich	https://d-nb.info/gnd/116101075	https://d-nb.info/gnd/116136707	https://d-nb.info/gnd/1155769368
Beck C. W. Georg	https://d-nb.info/gnd/118692720	https://d-nb.info/gnd/110562399
Beck Julius	https://d-nb.info/gnd/11610158X	https://d-nb.info/gnd/1073514986	https://d-nb.info/gnd/116101598	https://d-nb.info/gnd/107349988X	https://d-nb.info/gnd/1233821520
Beck Karl Jsidor	kein Eintrag von api gefunden
Beck Karl	1212629280
Beck Martin	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Beck P. Walter	117483729
Becker Adeline	kein Eintrag von api gefunden
Becker August	https://d-nb.info/gnd/116103507	https://d-nb.info/gnd/118850067
Becker Bernhard	117768928
Becker Hans Otto	https://d-nb.info/gnd/116103388	https://d-nb.info/gnd/173095348
Becker J	https://d-nb.info/gnd/1036662330	https://d-nb.info/gnd/1130409139
Becker Julius	117735345
Becker Julius Maria	118945114
Becker Käthe	https://d-nb.info/gnd/117769126	https://d-nb.info/gnd/116104317	https://d-nb.info/gnd/116107367
Becker Marie Luise	11610483X
Becker Nikolaus	116104872
Becker Theodor	https://d-nb.info/gnd/1314921665	https://d-nb.info/gnd/1239599854	https://d-nb.info/gnd/1271714760
Becker Wilhelm	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Beckh Wilhelm	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Beckmann Friedrich Heinrich Wilhelm	5164401-0
Beckmann Johanna	https://d-nb.info/gnd/1261809726	https://d-nb.info/gnd/116175346
Becks Hubert Joseph	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Beeker Käthe	116107367
Beer Arnold	https://d-nb.info/gnd/116107464	https://d-nb.info/gnd/1151641480	https://d-nb.info/gnd/119292254	https://d-nb.info/gnd/1155434048
Beer Heinrich Ferdinand Konstantin	kein Eintrag von api gefunden
Beer Michael	118657887
Beer-Hofmann Richard	https://d-nb.info/gnd/118654756	https://d-nb.info/gnd/119044994	https://d-nb.info/gnd/11610869X
Beetschen Alfred	116108940
Beetz Karl Otto	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Beheim-Schwarzbach Max	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Behla Robert	117582476
Behm Ulrich Achim Gustav Friedrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Behn-Eschenburg Hermann	116109912
Behnisch Anna	https://d-nb.info/gnd/1104399067	https://d-nb.info/gnd/116053879	https://d-nb.info/gnd/173167314
Behr Hans Hermann	118097628
Behrend Friedrich Karl Gottlieb Ernst	116110503
Behrend Klara	116089369
Behrend Martin	https://d-nb.info/gnd/116110597	https://d-nb.info/gnd/1057587400
Behrend Otto	https://d-nb.info/gnd/116110651	https://d-nb.info/gnd/116110597	https://d-nb.info/gnd/1055276742
Behrens Anna	https://d-nb.info/gnd/116111062	https://d-nb.info/gnd/1024214184	https://d-nb.info/gnd/1266673652
Behrens Bertha	104352787
Behrens Hugo	https://d-nb.info/gnd/116111267	https://d-nb.info/gnd/104352787
Behrens Emmi	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Behringer	https://d-nb.info/gnd/116111607	https://d-nb.info/gnd/130794015
Behrle Rudolf	116111682
Beidtel Karl	118101870
Beier Sophie	https://d-nb.info/gnd/123427065X	https://d-nb.info/gnd/4803228-1
Beier Theodor	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Beilhack Max	116112816
Beisenherz Friedrich Ludwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Beisler Karl Rudolf	118103369
Bekk Adolf	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Belart Hans	116113960
Belke Peter Joseph	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bellami Albert	1050573447
Belle Eugen Trauttwein	117406805
Belly Georg Friedrich	11611519X
Belmonte Karola	1245894870
Belolawek-Morgan Camillo	118120611
Below Ernst	https://d-nb.info/gnd/117584649	https://d-nb.info/gnd/1239032587	https://d-nb.info/gnd/1250874971	https://d-nb.info/gnd/126817464
Below Hans	118120816
Below Ottilie	11812109X
Benary Felix Heinrich	https://d-nb.info/gnd/107346900X	https://d-nb.info/gnd/1046145398
Benda Margarete	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Benda Oskar	https://d-nb.info/gnd/11611777X	https://d-nb.info/gnd/130100021
Bendel Joseph	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bender Augusta	116117966
Bender Christian	1032791160
Bender Ferdinand	https://d-nb.info/gnd/118157736	https://d-nb.info/gnd/115748989	https://d-nb.info/gnd/1055375198
Bender Hermann	https://d-nb.info/gnd/116118105	https://d-nb.info/gnd/17405453X
Bender Johannes	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bender Johann Philipp	1032791675
Bender Ludwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bendiner Oskar	1050426657
Bendler Georg	138343934
Beneckendorff und von Hindenburg Bernhard	116896302
Benedix Julius Roderich	118658166
Beneke Adolf	116120215
Beneke Otto	https://d-nb.info/gnd/116120290	https://d-nb.info/gnd/116120223
Benesch August	117768421
Benfey Anna	https://d-nb.info/gnd/116120495	https://d-nb.info/gnd/116120525
Beniczky-Bajka Helene	kein Eintrag von api gefunden
Benignus Hermann Wilhelm	116120797
Benkard Christian	116120886
Benndorf Friedrich Kurt	118509055
Bennecke Wilhelm	https://d-nb.info/gnd/11776857X	https://d-nb.info/gnd/100435335
Bennert Julius Eduard	116121297
Bennesch Joseph	kein Eintrag von api gefunden
Benno H.	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Benno Max	https://d-nb.info/gnd/1166095991	https://d-nb.info/gnd/1306956404	https://d-nb.info/gnd/126668167
Benrath Rudolf	kein Eintrag von api gefunden
Benseler Franz Gustav	https://d-nb.info/gnd/1266462325	https://d-nb.info/gnd/118150839
Bente Fritz	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bentivegni Jna	kein Eintrag von api gefunden
Bentlage C	117768871
Benz Friedrich	https://d-nb.info/gnd/116123745	https://d-nb.info/gnd/116123753
Benziger P. Augustin	kein Eintrag von api gefunden
Benzmann Hans	https://d-nb.info/gnd/119059355	https://d-nb.info/gnd/102182884
Bequignolles Hermannd’Artis	kein Eintrag von api gefunden
Bequignolles Hermann	https://d-nb.info/gnd/1043241868	https://d-nb.info/gnd/116124571
Beradt Martin	118796461
Berberich Julius	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Berberich Wilhelm August	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bercht Julius	https://d-nb.info/gnd/1292279710	https://d-nb.info/gnd/118158406
Berdau Emil	kein Eintrag von api gefunden
Berdôt René	kein Eintrag von api gefunden
Berdrow Otto	116125330
Berend(-Hertz) Alice	118655809
Berend Michael	1034704737
Berendt Werner	118165976
Berens August Johannes	11816600X
Berens Klara	kein Eintrag von api gefunden
Bereslaw Ferdinand	116037199
Berg A	https://d-nb.info/gnd/1244345512	https://d-nb.info/gnd/1113195649	https://d-nb.info/gnd/1151162035	https://d-nb.info/gnd/2021625-7	https://d-nb.info/gnd/4577391-9	https://d-nb.info/gnd/4500134-0
Berg C	1157571948
Berg Georg	142075531
Berg Leo	116129689
Berg Maria	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Berg Max	1032880244
Berg Moritz	https://d-nb.info/gnd/1244341452	https://d-nb.info/gnd/116026375
Berg O. F	13595665X
Berg Wilhelm	1064959482
Berge Elisabeth	https://d-nb.info/gnd/1292162325	https://d-nb.info/gnd/11819397X
Berge Felicitas	11819397X
Berge Karl	https://d-nb.info/gnd/1292162325	https://d-nb.info/gnd/1026802539	https://d-nb.info/gnd/1050463706	https://d-nb.info/gnd/1050555325
Bergen Alexander	1266887962
Bergen Hans	https://d-nb.info/gnd/16070375-X	https://d-nb.info/gnd/123696652X	https://d-nb.info/gnd/11613013X	https://d-nb.info/gnd/130430056	https://d-nb.info/gnd/4196183-3
Bergener Oswald	116130202
Berger A	https://d-nb.info/gnd/1243895497	https://d-nb.info/gnd/12603866X	https://d-nb.info/gnd/1032139684	https://d-nb.info/gnd/101357091X	https://d-nb.info/gnd/170150003
Berger Alfred	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Berger Fritz	116131004
Berger Heinrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Berger Friedrich August Heinrich	140323570
Berger Johann Baptist	https://d-nb.info/gnd/116131616	https://d-nb.info/gnd/1154715124
Berger Johanna	130100927
Berger M. St	https://d-nb.info/gnd/1038727286	https://d-nb.info/gnd/301025991	https://d-nb.info/gnd/143548603	https://d-nb.info/gnd/1071819844	https://d-nb.info/gnd/1072998238
Berger Marie	122739294X
Berger Wilhelm	121847268
Berges Philipp	116132213
Bergfreund Th	https://d-nb.info/gnd/6133975-1	https://d-nb.info/gnd/10320083-6
Berghold Alexander	126039860
Bergler Hans	127956999
Bergmann Ernst	1179191668
Bergmann Eugen Ernst	116132914
Bergmann Friedrich	1231457147
Bergmann Joseph	124563279
Bergmann N	https://d-nb.info/gnd/1159069387	https://d-nb.info/gnd/1073434893	https://d-nb.info/gnd/120345749	https://d-nb.info/gnd/1152392867
Bergmann Oskar	1079294910
Bergmann Otto	141905417
Bergmann Theodor	1229695354
Bergmann Werner	https://d-nb.info/gnd/1032896299	https://d-nb.info/gnd/116133422
Bergner Rudolf	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Berkamp Oskar	101221657
Berke Philipp	116134909
Berkemeier Gottlieb	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Berkow Karl	https://d-nb.info/gnd/1116741369	https://d-nb.info/gnd/117446823
Berks Marie	116135395
Berla Alois	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Berlepsch Adolf	https://d-nb.info/gnd/126042306	https://d-nb.info/gnd/119165120
Berlepsch Maria Goswina	116135808
Berlepsch Lina	https://d-nb.info/gnd/116135875	https://d-nb.info/gnd/116135662	https://d-nb.info/gnd/136600859
Berlichingen Karl Friedrich	https://d-nb.info/gnd/100802648	https://d-nb.info/gnd/116693231
Berling Georg	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Berlyn Gustav	116136340
Bermann Moritz	https://d-nb.info/gnd/116136405	https://d-nb.info/gnd/1193945321
Bermanschläger Ludwig J	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bern Maximilian	https://d-nb.info/gnd/116136545	https://d-nb.info/gnd/116136561
Bernard Eugen	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bernard Jean	1175567191
Bernardus Americanus	114996628
Bernauer Rudolf	118656295
Bernays Jsaak	kein Eintrag von api gefunden
Bernd in Prinz’n	104300671
Berneck Gustav	https://d-nb.info/gnd/128360933	https://d-nb.info/gnd/115341099
Bernhard Gustav	https://d-nb.info/gnd/1055097147	https://d-nb.info/gnd/130103896
Bernhard Johann Christian Heinrich	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bernhard Joseph	142903191
Bernhard Karl	https://d-nb.info/gnd/136960162	https://d-nb.info/gnd/10433312X
Bernhard L	1319615325
Bernhard Marie	116146273
Bernhard Paul	1026215862
Bernhardi Luise	https://d-nb.info/gnd/127413146	https://d-nb.info/gnd/1032686162
Bernhardi Wilhelm	https://d-nb.info/gnd/100863418	https://d-nb.info/gnd/1020689471	https://d-nb.info/gnd/189422599
Bernhardi Wolfgang	https://d-nb.info/gnd/116146419	https://d-nb.info/gnd/100863418
Bernhardt Claire	116146435
Bernhardt Ernst	https://d-nb.info/gnd/124374182	https://d-nb.info/gnd/1050424573	https://d-nb.info/gnd/1051899532
Bernhardt Helene	https://d-nb.info/gnd/1173736611	https://d-nb.info/gnd/1032923962	https://d-nb.info/gnd/116260947
Bernouilli Karl Albrecht	kein Eintrag von api gefunden
Bernow Ludwig	117235733
Bernstein Aaron	119083787
Bernstein Elsa	https://d-nb.info/gnd/1060236745	https://d-nb.info/gnd/118809407
Bernstein Hugo Amber	117055247
Bernstein Max	https://d-nb.info/gnd/119257408	https://d-nb.info/gnd/1060236745
Bernstorff Hans Nikolaus Ernst	1036568733
Bernt Ferdinand	116147792
Bernth Karl	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Bernthsen Maria	116147857
Bernus Alexander	https://d-nb.info/gnd/116147881	https://d-nb.info/gnd/118510010	https://d-nb.info/gnd/121214418X
Berstl Julius	118656651
Bertels Kurt	1032960728
Bertermann Karl Ehrenfried	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
