Name	GND
Schickh Edle v	https://d-nb.info/gnd/133111318	https://d-nb.info/gnd/11722751X
Schiebel Hermine	kein Eintrag von api gefunden
Schiff E	1035129094
Schiff Pauline	4342741-8
Schiffer Therese	kein Eintrag von api gefunden
Schiller Charlotte	https://d-nb.info/gnd/118754971	https://d-nb.info/gnd/117266795
Schilling Anna	https://d-nb.info/gnd/1050552660	https://d-nb.info/gnd/1258980622
Schilling Elise	https://d-nb.info/gnd/122157869	https://d-nb.info/gnd/1017071233	https://d-nb.info/gnd/1075773474	https://d-nb.info/gnd/1076029523	https://d-nb.info/gnd/1120617324
Schimpff Anna	https://d-nb.info/gnd/1073476669	https://d-nb.info/gnd/117064262
Schinnerer Louise	1077891601
Schippel Elisabeth	116885904
Schira Eli	1018810420
Schirmacher Dr. phil	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schirmer Anna	1089926413
Schirndinger v. Schirnding Carola	kein Eintrag von api gefunden
Schirndinger Carola	kein Eintrag von api gefunden
Schkopp Adele	kein Eintrag von api gefunden
Schlägel Maria	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schlatter Anna	https://d-nb.info/gnd/117281859	https://d-nb.info/gnd/123197082	https://d-nb.info/gnd/173181279	https://d-nb.info/gnd/116949481	https://d-nb.info/gnd/116949090
Schlatter Rosa	1211584143
Schlatter-Schlatter Dora	https://d-nb.info/gnd/123197082	https://d-nb.info/gnd/117282081
Schlauch von Linden Alexandrine	kein Eintrag von api gefunden
Schlegel Anna Natalie Emilie	1049760670
Schlegel Caroline	https://d-nb.info/gnd/1130806367	https://d-nb.info/gnd/143701282	https://d-nb.info/gnd/118607049
Schlegel Christiane	https://d-nb.info/gnd/143701282	https://d-nb.info/gnd/130304034	https://d-nb.info/gnd/143701312	https://d-nb.info/gnd/143701363	https://d-nb.info/gnd/143701401
Schlegel Christ. Karoline	117313890
Schlegel Dorothea	https://d-nb.info/gnd/118607979	https://d-nb.info/gnd/118607049	https://d-nb.info/gnd/1071413473
Schlegell Rosa	kein Eintrag von api gefunden
Schleger Meta	kein Eintrag von api gefunden
Schlehuber Anna	kein Eintrag von api gefunden
Schleinitz Alexandra	https://d-nb.info/gnd/117323969	https://d-nb.info/gnd/130142476
Schlesinger Marie	https://d-nb.info/gnd/1054046514	https://d-nb.info/gnd/121573850	https://d-nb.info/gnd/116089121
Schlesinger Martha	117326305
Schlesinger Meta	kein Eintrag von api gefunden
Schlesinger Regina	kein Eintrag von api gefunden
Schlesinger-Steiner Olga	102382129X
Schlesinger-Stephani Marie	kein Eintrag von api gefunden
Schlichter Marg	127964193
Schlichtkrull Aline	https://d-nb.info/gnd/117327379	https://d-nb.info/gnd/117502502
Schlichtkrull Ahne	kein Eintrag von api gefunden
Schlick Elise	117327433
Schlieben Wilh. Elis. Louise	142455091
Schliemann Sophie	118759418
Schlingmann Agnes	115753130X
Schlippenbach Gabriele	117329053
Schlote Helene	kein Eintrag von api gefunden
Schlözer Dorothea	https://d-nb.info/gnd/116001941	https://d-nb.info/gnd/11732986X	https://d-nb.info/gnd/1018901027
Schlumpf Marie	103872743X
Schmalenbach Marie	119137100
Schmeckebier Hedwig	1047563738
Schmid Agathe	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schmid Caroline	https://d-nb.info/gnd/1306924421	https://d-nb.info/gnd/1135226695	https://d-nb.info/gnd/1049414144
Schmid Charlotte	https://d-nb.info/gnd/121137386X	https://d-nb.info/gnd/104282673	https://d-nb.info/gnd/1116555573	https://d-nb.info/gnd/105284944X	https://d-nb.info/gnd/120172968
Schmid Christofine	kein Eintrag von api gefunden
Schmid Cordula	136125425
Schmid Hedda	1055098747
Schmidt Amalie	https://d-nb.info/gnd/1072393905	https://d-nb.info/gnd/1273516109
Schmidt Amélie Charl	130146471
Schmidt Auguste	https://d-nb.info/gnd/1244332909	https://d-nb.info/gnd/117501875	https://d-nb.info/gnd/117501867	https://d-nb.info/gnd/1159908079	https://d-nb.info/gnd/1286605903	https://d-nb.info/gnd/1189341883	https://d-nb.info/gnd/1256734748
Schmidt Caroline	1230824782
Schmidt-Cartlow Martha	117510726
Schmidt Christiane	https://d-nb.info/gnd/120088487	https://d-nb.info/gnd/12929554X	https://d-nb.info/gnd/173394604
Schmidt E	https://d-nb.info/gnd/142291366	https://d-nb.info/gnd/1018218327
Schmidt Elisabeth	https://d-nb.info/gnd/1296716023	https://d-nb.info/gnd/1272533948
Schmidt Elise	https://d-nb.info/gnd/1055191917	https://d-nb.info/gnd/1278369104	https://d-nb.info/gnd/117502502	https://d-nb.info/gnd/126787727	https://d-nb.info/gnd/1073491706
Schmidt Elsa	1294005715
Schmidt von Ekensteen Marie	116472790
Schmidt H	https://d-nb.info/gnd/1203585632	https://d-nb.info/gnd/1057060666	https://d-nb.info/gnd/173673759	https://d-nb.info/gnd/174171005	https://d-nb.info/gnd/1200883594	https://d-nb.info/gnd/1051946638	https://d-nb.info/gnd/1243802480
Schmidt Henriette	https://d-nb.info/gnd/1053050976	https://d-nb.info/gnd/1151666777	https://d-nb.info/gnd/1073372057	https://d-nb.info/gnd/115830966X
Schmidt Ida	https://d-nb.info/gnd/1296386740	https://d-nb.info/gnd/1016595891
Schmidt-Idar Minna	189433019
Schmidt Augsburg	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schmidt Marie	https://d-nb.info/gnd/1208081144	https://d-nb.info/gnd/117515620	https://d-nb.info/gnd/1073407578	https://d-nb.info/gnd/116472790
Schmidt Susanne Marie	kein Eintrag von api gefunden
Schmidt Wilhelmine Marie	104971900X
Schmidt-Mellin J	kein Eintrag von api gefunden
Schmidt Theodor	105349758X
Schmidt Wilhelmine	https://d-nb.info/gnd/10428563X	https://d-nb.info/gnd/117511420	https://d-nb.info/gnd/1200899393	https://d-nb.info/gnd/104971900X	https://d-nb.info/gnd/1256735361
Schmidt Auguste Wilhelmine	https://d-nb.info/gnd/117501867	https://d-nb.info/gnd/1256735361	https://d-nb.info/gnd/1256734748
Schmieden Else	11772355X
Schmieder Amalie	kein Eintrag von api gefunden
Schmieder Ottilie	116795042
Schmiesing-Kerssenbrock Emilie Julie Agnese	kein Eintrag von api gefunden
Schmigelski Rosa	kein Eintrag von api gefunden
Schmitt Gertha	kein Eintrag von api gefunden
Schmitz Luise	https://d-nb.info/gnd/1160089175	https://d-nb.info/gnd/142447102	https://d-nb.info/gnd/1148696245	https://d-nb.info/gnd/115572465
Schmitz Maria	https://d-nb.info/gnd/116816139	https://d-nb.info/gnd/1057581941
Schmitz-Auerbach Therese	kein Eintrag von api gefunden
Schmitzhausen-Donau Minna	kein Eintrag von api gefunden
Schmitz-Kemner Fanny	1216357471
Schmölder J	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schmoll Claus	https://d-nb.info/gnd/1065426402	https://d-nb.info/gnd/1295228459
Schmutz Christine	1012397610
Schnabl Jenny	1047619199
Schnackenburg Clara	kein Eintrag von api gefunden
Schnackenburg Jenny	kein Eintrag von api gefunden
Schneer Elisa	1089478542
Schneider Baronin	116837357
Schneider Bertha	https://d-nb.info/gnd/1267933739	https://d-nb.info/gnd/126911705X	https://d-nb.info/gnd/1269066145
Schneider Clara	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schneider Hedwig	1055098895
Schneider Ida Mathilde	kein Eintrag von api gefunden
Schneider Johanna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schneider Lina	https://d-nb.info/gnd/116129859	https://d-nb.info/gnd/1285337565	https://d-nb.info/gnd/1064959482	https://d-nb.info/gnd/116687118
Schneider Luise	https://d-nb.info/gnd/113079122X	https://d-nb.info/gnd/116836733	https://d-nb.info/gnd/141158875	https://d-nb.info/gnd/1279619031	https://d-nb.info/gnd/1120043107	https://d-nb.info/gnd/128584971
Schneider Pauline	1265783209
Schneider Regina	https://d-nb.info/gnd/1173473351	https://d-nb.info/gnd/1105589048	https://d-nb.info/gnd/13891804X	https://d-nb.info/gnd/141011254	https://d-nb.info/gnd/170463826	https://d-nb.info/gnd/1083290894
Schneider-Schlöth Amalie	1027642004
Schneider Selma	1259943321
Schneider Thekla	https://d-nb.info/gnd/116837217	https://d-nb.info/gnd/118608428
Schneidt Laura	kein Eintrag von api gefunden
Schniewind Helene	kein Eintrag von api gefunden
Schnittmusterbuch	kein Eintrag von api gefunden
Schnitzer Johanna Helene	kein Eintrag von api gefunden
Schnurcks Scholastika	kein Eintrag von api gefunden
Schober Prediger Anna	kein Eintrag von api gefunden
Schober Anna	103191269X
Schober Th.	https://d-nb.info/gnd/104330058	https://d-nb.info/gnd/104325771
Schobert Hedwig	115341269
Schoebel Agnes	116852755
Schoenemann Marie	117220833
Schoener Clara	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schoenflies Rosalie	https://d-nb.info/gnd/116868295	https://d-nb.info/gnd/116871024
Schoepp M	https://d-nb.info/gnd/129374121	https://d-nb.info/gnd/131622986	https://d-nb.info/gnd/129489638	https://d-nb.info/gnd/1080489932	https://d-nb.info/gnd/129374156	https://d-nb.info/gnd/115749411	https://d-nb.info/gnd/1251249523
Schohl Natalie	kein Eintrag von api gefunden
Schöler Charlotte	4794095-5
Schöler Ottilie	https://d-nb.info/gnd/116857307	https://d-nb.info/gnd/1271986043
Scholz Marie	https://d-nb.info/gnd/107539217	https://d-nb.info/gnd/1268152919	https://d-nb.info/gnd/118587080
Schomacker Hanna	116911832
Schön Aurora	1046352474
Schönberg Irmgard	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schönberg Marie	https://d-nb.info/gnd/1244259780	https://d-nb.info/gnd/119009331	https://d-nb.info/gnd/1014296242	https://d-nb.info/gnd/1271169541
Schönberger E. Anna	kein Eintrag von api gefunden
Schönberger Käthe	105334774
Schönborn Klara	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schöne Emma	https://d-nb.info/gnd/173257704	https://d-nb.info/gnd/118744453
Schöne Selma	kein Eintrag von api gefunden
Schönlank Amalie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schonmann Wilhelmine	kein Eintrag von api gefunden
Schönwälder E	kein Eintrag von api gefunden
Schönwasser Rosalie	kein Eintrag von api gefunden
Schopenhauer Adele	https://d-nb.info/gnd/11880510X	https://d-nb.info/gnd/118610473
Schopenhauer Johanna	https://d-nb.info/gnd/118610473	https://d-nb.info/gnd/11880510X
Schöpfer Irene Friederike	1318435625
Schoppe Amalie Emma Sophie	11861049X
Schoppe Amalie	11861049X
Schorn H.	116922842
Schott Clara	126706832
Schott Fritz	https://d-nb.info/gnd/1211040070	https://d-nb.info/gnd/1160369496
Schottin Louise	kein Eintrag von api gefunden
Schottland Eleonore	https://d-nb.info/gnd/1122848994	https://d-nb.info/gnd/118529765
Schoultz-Ascheraden Marie	1074105532
Schrader Antonie	kein Eintrag von api gefunden
Schrader Clementine	130148148
Schrader. Emilie	https://d-nb.info/gnd/1200775260	https://d-nb.info/gnd/173558968
Schrader Henriette	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schrader Dorothea Minna	kein Eintrag von api gefunden
Schrakamp Josefa	kein Eintrag von api gefunden
Schramm	https://d-nb.info/gnd/114120164X	https://d-nb.info/gnd/1148959041
Schramm Anna	126916616
Schramm Eva Katharina	kein Eintrag von api gefunden
Schramm Amalie Hermine	kein Eintrag von api gefunden
Schramm-Macdonald Marie	https://d-nb.info/gnd/126916616	https://d-nb.info/gnd/117033294
Schreck Emmy	1191490319
Schreder Katharina	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schreiber Clara	117041009
Schreiber Fritzi	126706921
Schreibershofen Hedwig	https://d-nb.info/gnd/117045586	https://d-nb.info/gnd/118630954
Schröder Auguste Sophie	1236820606
Schröder Albertine Cäcilie	kein Eintrag von api gefunden
Schröder Emilie	https://d-nb.info/gnd/104831636X	https://d-nb.info/gnd/124384857X	https://d-nb.info/gnd/117435325
Schröder Fanni	kein Eintrag von api gefunden
Schröder Johanna	1053266510
Schröder Lilly	127990011
Schröder Mathilde	https://d-nb.info/gnd/1125736615	https://d-nb.info/gnd/1075866111	https://d-nb.info/gnd/1013413067
Schröder Sophie	https://d-nb.info/gnd/1236820606	https://d-nb.info/gnd/1266473734	https://d-nb.info/gnd/1260429229	https://d-nb.info/gnd/1260429555
Schroeder Bertha	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schroeder Catharine	1035136015
Schroeder Marie Luise Henriette	kein Eintrag von api gefunden
Schroeder Minna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schroedter Alwine	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schröer Therese	116735260
Schröter Armgard	kein Eintrag von api gefunden
Schröter Corona	116675659
Schröter T	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schuback Emma	https://d-nb.info/gnd/1055257160	https://d-nb.info/gnd/117107107	https://d-nb.info/gnd/1243879408
Schubart Henriette	117107352
Schubarth Anna	kein Eintrag von api gefunden
Schuber Marie	117116262
Schubert-Feder Cläre	117116262
Schubert Hanna	https://d-nb.info/gnd/117666602	https://d-nb.info/gnd/116507810
Schubert Hermine	https://d-nb.info/gnd/1043827072	https://d-nb.info/gnd/1177427206
Schubert Joh. Juliane	117109029
Schubert Margarete	https://d-nb.info/gnd/1055213600	https://d-nb.info/gnd/116423528
Schubin Ossip	117116955
Schuchardt Julie	132244829
Schuchhard Anna	kein Eintrag von api gefunden
Schueck E	https://d-nb.info/gnd/1151969826	https://d-nb.info/gnd/117124958
Schück Elisabeth	117124729
Schück E	https://d-nb.info/gnd/1151969826	https://d-nb.info/gnd/117124958
Schücking Luise	https://d-nb.info/gnd/1126675687	https://d-nb.info/gnd/1127559796	https://d-nb.info/gnd/119079402
Schücking Katharina Sybilla	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schüffner Meta	kein Eintrag von api gefunden
Schugoy Egor	117090166
Schuh Hermine	135995205
Schuhmann Sophie	117160067
Schulenburg C. der	1322945403
Schulte A.	189497203
Schultz Anna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schultz Emma	https://d-nb.info/gnd/117191876	https://d-nb.info/gnd/1286150213	https://d-nb.info/gnd/123295564	https://d-nb.info/gnd/117223107
Schultz Marie	https://d-nb.info/gnd/17405534X	https://d-nb.info/gnd/1173383441	https://d-nb.info/gnd/1237155010	https://d-nb.info/gnd/1316346196
Schultz Therese	1110804075
Schultze Caroline	116031883
Schultze Johanna	117223107
Schultze Karoline	11721454X
Schultze Klara	kein Eintrag von api gefunden
Schultze Marie	131916076
Schultze Mathilde	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schultze-Wege Johanna	117223107
Schulz H M. Elise	127288074
Schulz Gabriele	1047918196
Schulz Jeannette	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schulze J	122683463
Schulze-Kummerfeld Caroline	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schulze Margarete	https://d-nb.info/gnd/1274869706	https://d-nb.info/gnd/117311049
Schulze-Smidt Bernhardine	117284106
Schumacher Tony	117293962
Schumann Bertha	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schuppe Anna	116120495
Schuppe Emilie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schurmann Anna Marie	119095548
Schurz Mathilde	https://d-nb.info/gnd/1144986044	https://d-nb.info/gnd/1243919744	https://d-nb.info/gnd/1144986265
Schuselka-Brüning	117316474
Schusterin Sibylla	https://d-nb.info/gnd/129493570	https://d-nb.info/gnd/129071773
Schütz Charlotte	https://d-nb.info/gnd/117140678	https://d-nb.info/gnd/1309357986
Schütz Elisabeth	1309357986
Schütz E	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schütz Joh. Rosine Henriette	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schütze Käthe	11673471X
Schwaarcke Johanne	kein Eintrag von api gefunden
Schwab Caroline	https://d-nb.info/gnd/1158765088	https://d-nb.info/gnd/1214832717
Schwab Frida	117325937
Schwab Pauline	101226713X
Schwabe Anna	https://d-nb.info/gnd/117333123	https://d-nb.info/gnd/1213999944	https://d-nb.info/gnd/127585796	https://d-nb.info/gnd/172175461	https://d-nb.info/gnd/121912868	https://d-nb.info/gnd/130616354	https://d-nb.info/gnd/1279604999	https://d-nb.info/gnd/117280291
Schwabe Jenny	https://d-nb.info/gnd/123309107	https://d-nb.info/gnd/1142122638
Schwahn Ottilie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schwan M	https://d-nb.info/gnd/1263784933	https://d-nb.info/gnd/1173650636
Schwartz Esperance	https://d-nb.info/gnd/1212397096	https://d-nb.info/gnd/117360899
Schwartz Sophie Marie	124372015
Schwartzkoppen Clotilde	117361348
Schwarz A	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schwarz Sophie Agnes	117367893
Schwarz Beatus	kein Eintrag von api gefunden
Schwarz H.	1051901928
Schwarz Hedwig	1033445177
Schwarz Maria	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schwarz Sibylla	https://d-nb.info/gnd/1064908756	https://d-nb.info/gnd/118762974	https://d-nb.info/gnd/104183276	https://d-nb.info/gnd/104152591	https://d-nb.info/gnd/121002721	https://d-nb.info/gnd/121435601	https://d-nb.info/gnd/120188597
Schwarz Sophie	https://d-nb.info/gnd/117367893	https://d-nb.info/gnd/140954503	https://d-nb.info/gnd/1180524845
Schwarz Walther	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schwarzburg-Rudolstadt Juliane Ämilie	https://d-nb.info/gnd/1051354811	https://d-nb.info/gnd/1089740174	https://d-nb.info/gnd/123314488	https://d-nb.info/gnd/131998757	https://d-nb.info/gnd/1321839251	https://d-nb.info/gnd/10418339X	https://d-nb.info/gnd/104152591	https://d-nb.info/gnd/102109230	https://d-nb.info/gnd/104369477
Schwarzburg-Rudolstadt Elisabeth Ludämilia	https://d-nb.info/gnd/123314488	https://d-nb.info/gnd/104319607	https://d-nb.info/gnd/104319623	https://d-nb.info/gnd/12105800X	https://d-nb.info/gnd/102109230
Schwarzburg-Sondershausen Eugenie Friederike Marie Katharina Charlotte Mathilde Alexandrine Luise	124297854
Schwarzenau Marie	1159392498
Schwarzer Anna	1242561161
Schwarz-Norberg El.	1159356890
Schweichel Elise	https://d-nb.info/gnd/127970789	https://d-nb.info/gnd/117397032
Schweigel Elise	kein Eintrag von api gefunden
Schweikart Bertha	kein Eintrag von api gefunden
Schweikher Marie	kein Eintrag von api gefunden
Schweinberger Amanda	kein Eintrag von api gefunden
Schweitzer-Henniger Katharina	kein Eintrag von api gefunden
Schweizer-Meyer Bertha Marie Louise	kein Eintrag von api gefunden
Schweizer Magda	https://d-nb.info/gnd/118612174	https://d-nb.info/gnd/1050397142
Schweizer Veronika	https://d-nb.info/gnd/112560261	https://d-nb.info/gnd/2075031-6
Schweizer-Köchin die	kein Eintrag von api gefunden
Schwendy Marie	kein Eintrag von api gefunden
Schwerin Agnes	https://d-nb.info/gnd/1055096604	https://d-nb.info/gnd/1045408530	https://d-nb.info/gnd/1112206094
Schwerin Franziska Friederike Alexandrine Johanna	1045408530
Schwerin Helene	https://d-nb.info/gnd/1171444737	https://d-nb.info/gnd/122940636	https://d-nb.info/gnd/1052707548	https://d-nb.info/gnd/101930992	https://d-nb.info/gnd/102341214	https://d-nb.info/gnd/1147235635
Schwerin Jeannette	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Schwerin Josefine	1038544440
Schwerin Luise	https://d-nb.info/gnd/1052707548	https://d-nb.info/gnd/11742210X	https://d-nb.info/gnd/120065398
Schwerk Dora und E	kein Eintrag von api gefunden
Schwertinger Crescenzia	kein Eintrag von api gefunden
