Name	GND
Huch Emilie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Huch Ricarda Octavia	118554190
Hügel Marie	https://d-nb.info/gnd/116381957	https://d-nb.info/gnd/116572782X	https://d-nb.info/gnd/117055700	https://d-nb.info/gnd/1135989028
Hugo Richard	104087315
Huhns Paulinchen	kein Eintrag von api gefunden
Hülle Hedwig	117046779
Hüllessem Katharina	kein Eintrag von api gefunden
Hüllessem Pauline	kein Eintrag von api gefunden
Hülsen Helene	https://d-nb.info/gnd/117048984	https://d-nb.info/gnd/1299302149	https://d-nb.info/gnd/1152388851
Hülsen Henr.	1041252587
Hülsen Therese Henriette	kein Eintrag von api gefunden
Humbert Amélie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Humbert Therese	https://d-nb.info/gnd/12206609X	https://d-nb.info/gnd/128708174
Humbracht Malwina Ernestine Luise	117062049
Hummel Frida	https://d-nb.info/gnd/115738665	https://d-nb.info/gnd/113081517X
Hummel Isabella	116820047
Hummel Sophie	1317073088
Hünerbein Charlotte	117050016
Hünerkoch Adelheid	kein Eintrag von api gefunden
Hunnius Luise	kein Eintrag von api gefunden
Hüpeden Jenny	https://d-nb.info/gnd/117050598	https://d-nb.info/gnd/1151662631
Husch P.	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Hutberg Koch R. Marie und	kein Eintrag von api gefunden
Hutten Ella	kein Eintrag von api gefunden
Huttenlocher Henriette	1287202462
Hutze Anna	129999415
Hutzler Sara	116033274
Huyn Luise	https://d-nb.info/gnd/117074578	https://d-nb.info/gnd/1089542267
Hyperion 	https://d-nb.info/gnd/1258885069	https://d-nb.info/gnd/4394481-4	https://d-nb.info/gnd/300803273	https://d-nb.info/gnd/300953496	https://d-nb.info/gnd/1274483824	https://d-nb.info/gnd/4099236-6	https://d-nb.info/gnd/1241337128	https://d-nb.info/gnd/1149866969	https://d-nb.info/gnd/7710581-3	https://d-nb.info/gnd/1258831562
Hyrtl Auguste	117075469
Ibo 	https://d-nb.info/gnd/2073102-4	https://d-nb.info/gnd/115306366	https://d-nb.info/gnd/4120202-8	https://d-nb.info/gnd/4026445-2	https://d-nb.info/gnd/1071735837	https://d-nb.info/gnd/105745995X	https://d-nb.info/gnd/1155963970
Icãra 	https://d-nb.info/gnd/1245886126	https://d-nb.info/gnd/6114232-3	https://d-nb.info/gnd/1237638348	https://d-nb.info/gnd/1306197767	https://d-nb.info/gnd/1091765111	https://d-nb.info/gnd/1298852900
Ichenhaeuser Eliza	117614580
Ideler Lucie	1014861322
Idem 	https://d-nb.info/gnd/1076742734	https://d-nb.info/gnd/1076742750
Igel Elisabeth	https://d-nb.info/gnd/1188739123	https://d-nb.info/gnd/1201244668	https://d-nb.info/gnd/174143591
Ihering Marie	117126446
Ihle Annette	1184623953
Ihlenfeld Jutta	13327246X
Ihrer Emma	https://d-nb.info/gnd/1173374426	https://d-nb.info/gnd/1173381716
Ilgner Elisabeth	1145382282
Ille Marie	https://d-nb.info/gnd/116107324	https://d-nb.info/gnd/1028221150	https://d-nb.info/gnd/1028526717	https://d-nb.info/gnd/1028575076	https://d-nb.info/gnd/1028790104
Ilmenhorst Clarissa	kein Eintrag von api gefunden
Ilznük Henriette	116614102
Imhoff Amalie	118549006
Immisch Maria	1050554299
Imre Arpad	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
 Ina	https://d-nb.info/gnd/5122211-5	https://d-nb.info/gnd/1211748669	https://d-nb.info/gnd/1247302601	https://d-nb.info/gnd/1175405892	https://d-nb.info/gnd/7557587-5	https://d-nb.info/gnd/1252842813
Inger M	https://d-nb.info/gnd/1050540158	https://d-nb.info/gnd/1055135812	https://d-nb.info/gnd/1016032099	https://d-nb.info/gnd/171467590	https://d-nb.info/gnd/1157192076	https://d-nb.info/gnd/172703824	https://d-nb.info/gnd/139504788
Ingermann-Amitin Anna	kein Eintrag von api gefunden
Ingersleben Emilie	117139181
Iram Johanna	126904812
Irene 	1311887148
Istri Dora d	116330724
Ittenbach Kunig	12740077X
Itzerott Elisabeth	117212776
Itzerott Marie	117212784
Iwersen Marie Adelaide	1158105886
Jablonsky Thildis	kein Eintrag von api gefunden
Jackson M. Schweikher H. und	kein Eintrag von api gefunden
Jacob Carl	https://d-nb.info/gnd/117031704	https://d-nb.info/gnd/120224771	https://d-nb.info/gnd/123145457	https://d-nb.info/gnd/1203100868
Jacob Ida	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Jacob Albertine Luise Therese	1323449647
Jacobi Auguste	https://d-nb.info/gnd/117032611	https://d-nb.info/gnd/1257727818	https://d-nb.info/gnd/128863323	https://d-nb.info/gnd/117039144
Jacobi Eugenie	117036544
Jacobi Katharine	1238560792
Jacobi M	117038016
Jacobi Margarete	https://d-nb.info/gnd/121122999	https://d-nb.info/gnd/128814594	https://d-nb.info/gnd/103096582	https://d-nb.info/gnd/128973927
Jacobi Minna	https://d-nb.info/gnd/1042010137	https://d-nb.info/gnd/116300590
Jacobshagen Marie	kein Eintrag von api gefunden
Jacobson Bettina	117047694
Jacobson Helene	1058086847
Jacobus Icimar	1034711873
Jacoby Alinda	https://d-nb.info/gnd/127449752	https://d-nb.info/gnd/116566752
Jacoby 	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Jaeger Anna	117051861
Jäger A	1052799663
Jäger Clara	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Jäger Elise	1014209161
Jäger Marie	https://d-nb.info/gnd/117057819	https://d-nb.info/gnd/130187844	https://d-nb.info/gnd/122739294X
Jäger-Meier Marie	kein Eintrag von api gefunden
Jahn Hedwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Jaksch Elfriede	1089582196
Jane Emma	https://d-nb.info/gnd/132101971	https://d-nb.info/gnd/107732636X	https://d-nb.info/gnd/1031933972	https://d-nb.info/gnd/112723997X	https://d-nb.info/gnd/1058442260
Janitschek Maria	117078719
Janke Carola	https://d-nb.info/gnd/11534151X	https://d-nb.info/gnd/1089262000
Jankovics Anna	kein Eintrag von api gefunden
Jansen Emmi	116969431
Jardon Cornelia	126694478
Jarke Franziska	https://d-nb.info/gnd/117722375	https://d-nb.info/gnd/1286737117
Jasmund Agavia	kein Eintrag von api gefunden
Jastrow Henriette	kein Eintrag von api gefunden
Jaworek Henriette	104264604X
Jeanne Marie	https://d-nb.info/gnd/17361857X	https://d-nb.info/gnd/124536670	https://d-nb.info/gnd/116785349	https://d-nb.info/gnd/118791001
Jenisch Antonie Clara	kein Eintrag von api gefunden
Jenisch Louise	116374551
Jenny 	https://d-nb.info/gnd/1216197857	https://d-nb.info/gnd/1043164006	https://d-nb.info/gnd/110353358	https://d-nb.info/gnd/4448689-3	https://d-nb.info/gnd/128278226	https://d-nb.info/gnd/10337821-2
Jentzen Louise	1053283563
Jerschke Marie	117115797
Jerta 	https://d-nb.info/gnd/1236922875	https://d-nb.info/gnd/131967630
Jerusalem Friederike	https://d-nb.info/gnd/117115967	https://d-nb.info/gnd/118544918
Jezma F P.	https://d-nb.info/gnd/1103462490	https://d-nb.info/gnd/117004901
Jikeli Julie	126473277
Jireček v. Samokov Noemi	kein Eintrag von api gefunden
Joachim A	https://d-nb.info/gnd/122503279	https://d-nb.info/gnd/128607068	https://d-nb.info/gnd/108956953X
Jobaháza Maczy	kein Eintrag von api gefunden
Jochheim Amalie	1243979232
Jochner Klara	1158441762
Joconde 	117264326
Joël Hedwig	11714813X
Johanna 	https://d-nb.info/gnd/1055379657	https://d-nb.info/gnd/7756758-4	https://d-nb.info/gnd/120321460X	https://d-nb.info/gnd/1163419249	https://d-nb.info/gnd/1157870074	https://d-nb.info/gnd/110468112	https://d-nb.info/gnd/104273397X	https://d-nb.info/gnd/1054408300	https://d-nb.info/gnd/1300939117	https://d-nb.info/gnd/1127646540
Johannsen Wilhelmine	1283378604
Johanny A	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Johanson Julie	kein Eintrag von api gefunden
John Eugenie	https://d-nb.info/gnd/118731092	https://d-nb.info/gnd/1135192812
John Ida	https://d-nb.info/gnd/127594396	https://d-nb.info/gnd/1179303881	https://d-nb.info/gnd/1057905976
Jolowicz Selma	kein Eintrag von api gefunden
Jonas von Szatánska Marya	128023686
Jonas Pauline	1212530217
Jonas Sophie	https://d-nb.info/gnd/113893271X	https://d-nb.info/gnd/1208859005	https://d-nb.info/gnd/1292282800	https://d-nb.info/gnd/132153695X
Jordaens Hans	116439076
Josephson Bertha	https://d-nb.info/gnd/126319103	https://d-nb.info/gnd/173075452	https://d-nb.info/gnd/1315052776
Jósika Julie	kein Eintrag von api gefunden
Joysel Marie	kein Eintrag von api gefunden
Julian Regina	1136052550
Juliane 	https://d-nb.info/gnd/4266188-2	https://d-nb.info/gnd/1303876078	https://d-nb.info/gnd/118001450
Juliat Knut	116472790
Jullemier Alexandrine	121210332
Juncker E	https://d-nb.info/gnd/117233269	https://d-nb.info/gnd/11772355X	https://d-nb.info/gnd/117104523
Jung Amalie	https://d-nb.info/gnd/130273570	https://d-nb.info/gnd/1196950717
Jung Mathilde Luise	117235733
Junghans Sophie	117160067
Jüngling Madelaine	kein Eintrag von api gefunden
Jüngst Antonie	117221554
Jüngst Luise	1053265816
Jüngst Marie	https://d-nb.info/gnd/137669135	https://d-nb.info/gnd/117442003
Jung-Stilling Elise	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Jurik Josefine	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Just Clara	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Justus Th	117946639X
Kaarsen Magda	119352524
Kabilka Pauline	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kablik Josefine	kein Eintrag von api gefunden
Kadelburg Gertrud	kein Eintrag von api gefunden
Kahl Hedwig	1299964478
Kahlenberg H.	116024283
Kahlert Emilie	kein Eintrag von api gefunden
Kainz Sara	116033274
Kaiser Hedwig	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kaiser Isabella	https://d-nb.info/gnd/116026650	https://d-nb.info/gnd/118981935
Kalb Charlotte	https://d-nb.info/gnd/11871483X	https://d-nb.info/gnd/116028920	https://d-nb.info/gnd/116028890	https://d-nb.info/gnd/1132358213
Kaliska 	https://d-nb.info/gnd/1299331963	https://d-nb.info/gnd/16027238-5	https://d-nb.info/gnd/4604851-0	https://d-nb.info/gnd/1299331904	https://d-nb.info/gnd/1300933445	https://d-nb.info/gnd/1322765588	https://d-nb.info/gnd/1239001-X	https://d-nb.info/gnd/3030215-8
Kallenberg Anna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kallmann Emma	1011265028
Kallusky Martha	1050530144
Kalnein Elsa	kein Eintrag von api gefunden
Kaltenhauser Fanny	116035226
Kameke Mathilde	kein Eintrag von api gefunden
Kamienska Caroline Friederike	kein Eintrag von api gefunden
Kaminsky Katharina	kein Eintrag von api gefunden
Kämpffert Anna	kein Eintrag von api gefunden
Kampmann Ferdinande Klara	kein Eintrag von api gefunden
Kanitz Antonie	kein Eintrag von api gefunden
Kanitz Luise	https://d-nb.info/gnd/1110922426	https://d-nb.info/gnd/121689325X
Kannacher Anna	kein Eintrag von api gefunden
Kapff-Essenther Franziska	116045469
Kapp Ottilie	https://d-nb.info/gnd/1158894139	https://d-nb.info/gnd/1157462235
Kapper-Mikolasch J	kein Eintrag von api gefunden
Kappler Eleonore	kein Eintrag von api gefunden
Käpplinger Christiane	kein Eintrag von api gefunden
Kapri Mathilde	1012966321
Karbe Anna	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kärcher Amalie	104311064X
Karol Martha	https://d-nb.info/gnd/1302868764	https://d-nb.info/gnd/117095494
Karolas Tante 	kein Eintrag von api gefunden
Karoline Luise 	https://d-nb.info/gnd/1063350905	https://d-nb.info/gnd/1138061905	https://d-nb.info/gnd/1017770018	https://d-nb.info/gnd/1191376753	https://d-nb.info/gnd/116920637
Karrotom Ady	kein Eintrag von api gefunden
Karsch Anna Luise	116222425
Kartoffel- und Obstküche etc 	kein Eintrag von api gefunden
Karsten Wilhelmine Paula Franziska	116061308
Karstens M	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kasch Katharina Anna	kein Eintrag von api gefunden
Kassel Emilie	https://d-nb.info/gnd/1068734264	https://d-nb.info/gnd/138710546	https://d-nb.info/gnd/1041851162
Kastner-Michalitschke Else	116066350
Kastner Rosina	143647458
Kästner W	1048208524
Kastrobalas 	1189707438
Käthchen 	139642129
Kathrein Ani	116931868
Katscher Berta	https://d-nb.info/gnd/116067217	https://d-nb.info/gnd/116067225
Katt Frida	127478051
Katte Ellen	116067608
Katter Lina	kein Eintrag von api gefunden
Kattner Emma Elise	1069562327
Kattrein Gerda	kein Eintrag von api gefunden
Katz Helene	https://d-nb.info/gnd/116067608	https://d-nb.info/gnd/1299839010
Kauders Wwe. Marie	kein Eintrag von api gefunden
Kauer Fanny	kein Eintrag von api gefunden
Kauffmann Hulda	kein Eintrag von api gefunden
Kaufmann Mathilde	https://d-nb.info/gnd/116074841	https://d-nb.info/gnd/1199625272	https://d-nb.info/gnd/142400424	https://d-nb.info/gnd/1018430059	https://d-nb.info/gnd/1165680688
Kautsky Minna	https://d-nb.info/gnd/119317745	https://d-nb.info/gnd/118560808
Kayser-Langerhannss Agnes	116090340
Keck Luise	116141158
Kegel Marie	1044100109
Kehlheim Julius	1145852238
Keil Elisabeth Margarethe	kein Eintrag von api gefunden
Keiter Therese	118943324
Keller Doris	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Keller H	1248963792
Keller-Jordan Henriette	https://d-nb.info/gnd/119136309	https://d-nb.info/gnd/117182869
Keller Sophie	https://d-nb.info/gnd/1114418390	https://d-nb.info/gnd/1118735455
Kellner Emilie	116126159
Kempe Anna	1243979011
Kempe Auguste	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kempin Dr. jur	kein Eintrag von api gefunden
Kempner Friederike	https://d-nb.info/gnd/116127473	https://d-nb.info/gnd/11856157X	https://d-nb.info/gnd/1234252872
Kempner-Hochstädt Martha	116127619
Kennedy Grace	1055093389
Kenner C	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kerfstedt Amanda	1042981434
Kerimée Hanoum	kein Eintrag von api gefunden
Kern Irmgard	1042331766
Kerschbaumer Rosa	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kessler Sophie	116232153
Kestřanek Clara	1046967932
Kettler J	116616318
Ketzler Pauline	kein Eintrag von api gefunden
Keyser Stephanie	127536396
Keyserling C	10043566-X
Keyserling-Rautenburg Cecilie	kein Eintrag von api gefunden
Keyserling Margarete	117512877
Keyserlingk J	https://d-nb.info/gnd/115739079X	https://d-nb.info/gnd/10043566-X
Khaynach Antonie	kein Eintrag von api gefunden
Khaynach Paulamarie	kein Eintrag von api gefunden
Khuenberg Sophie	116168439
Kiesekamp Hedwig	https://d-nb.info/gnd/116169257	https://d-nb.info/gnd/1079252533	https://d-nb.info/gnd/1172984743
Kieser Marg	1292618353
Kieslinger Emilie	1236507029
Kind Friederike Roswitha	11617207X
Kind Joh. Louise	https://d-nb.info/gnd/1225152240	https://d-nb.info/gnd/117751898
Kinderlieb Auguste	117346365
Kinkel Johanna	https://d-nb.info/gnd/118562258	https://d-nb.info/gnd/121114201	https://d-nb.info/gnd/116175346	https://d-nb.info/gnd/11856224X	https://d-nb.info/gnd/1261809726
Kinsky-Körner Sophie	https://d-nb.info/gnd/1050811208	https://d-nb.info/gnd/118620126
Kirchhoff Anna	1229325840
Kirchner E	1315341409
Kirchner Luise	300256493
Kirchwald Caroline	kein Eintrag von api gefunden
Kirschner Lula	117116955
Kirzinger Xaverie	kein Eintrag von api gefunden
Kisslinger Emilie	kein Eintrag von api gefunden
Kist L	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kistner Anna	https://d-nb.info/gnd/1073377318	https://d-nb.info/gnd/116194014
Kittl Marie Gabrielle	kein Eintrag von api gefunden
Kla Ann da	116057211
Klapp-Osten Charlotte Anna Sophie	17342841X
Klar Franziska	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Klara Löwenmark	kein Eintrag von api gefunden
Klarent B	https://d-nb.info/gnd/1072564386	https://d-nb.info/gnd/116839678
Klarin Elisabethe	kein Eintrag von api gefunden
Klauczek Katharina	1050537343
Klee Elisabeth	116210133
Kleeberg Minna	189558903
Klein Adele	116210850
Klein Anna	https://d-nb.info/gnd/1109096410	https://d-nb.info/gnd/1194087159
Klein Katharina	https://d-nb.info/gnd/1146860358	https://d-nb.info/gnd/143712470	https://d-nb.info/gnd/1064764045	https://d-nb.info/gnd/115811869	https://d-nb.info/gnd/1190215241	https://d-nb.info/gnd/1037737377
Klein Ida	116212217
Klein Margareta	https://d-nb.info/gnd/1015238572	https://d-nb.info/gnd/1038749670	https://d-nb.info/gnd/7607497-3	https://d-nb.info/gnd/103123601
Klein Marie	1295208822
Klein Pauline	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kleinert Sophie	116168439
Kleinschrod Ottilie	117741302
Kleinwort Anna Luise	kein Eintrag von api gefunden
Kleist Ulrike	116219920
Klemich Marie Eugenie	kein Eintrag von api gefunden
Klencke Caroline Louise	118560328
Klenk Jakobine	kein Eintrag von api gefunden
Kletke Therese	kein Eintrag von api gefunden
Klettenberg Katharina Susanna	117276421
Klie Anna	https://d-nb.info/gnd/116230770	https://d-nb.info/gnd/1268541605
Kliment Marie	104917660X
Klinck-Lütetsburg Fanny	116228504
Klinckowström Agnes	116228571
Klinckowström Henriette Eleonore	1042539057
Klinge E	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Klingenfeld Emma	116229071
Klinger H	120380315
Klipstein Maria	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Klob Auguste	1210953161
Klock Amanda	116231068
Kloerss Sophie	116232153
Kloest 	1071006320
Klokow Ida	116232579
Klopstock Margarete Meta	118563394
Klönne Hulda	kein Eintrag von api gefunden
Klose Alma	143081144
Klose Marie	16180567-X
Klostermann Marie	kein Eintrag von api gefunden
Klosterzell Kathi	kein Eintrag von api gefunden
Kluge H	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Klump Marie	kein Eintrag von api gefunden
Klussmann Nelly	11624285X
Knackfuss Elisabeth	kein Eintrag von api gefunden
Knackfuss Emma Major	kein Eintrag von api gefunden
Knauff Marie	11625016X
Knecht Margaretha	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Knieper Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Knitschke Marie	116254971
Knittel Hedwig	12777257X
Knobel Margarete	kein Eintrag von api gefunden
Knobel Pauline	kein Eintrag von api gefunden
Knobelsdorff Adelheid	kein Eintrag von api gefunden
Knobelsdorff-Brenkenhoff Auguste Hermine Nataly Amalie	116569549
Knobloch Luise	kein Eintrag von api gefunden
Knörin Ch R.	129163147
Knorr Josephine	116260610
Knorre v. Dargitz Margarete	kein Eintrag von api gefunden
Knorring Sophie	https://d-nb.info/gnd/137155077	https://d-nb.info/gnd/1070291315	https://d-nb.info/gnd/118973665
Knosp Anna	102894019X
Knüpfer Hedwig Karol Elise Franz.	kein Eintrag von api gefunden
Kobell L.	11852965X
Köbn v. d. Ried 	kein Eintrag von api gefunden
Koburg Elfriede	1015175236
Köberlin Theresia	kein Eintrag von api gefunden
Koch Auguste	https://d-nb.info/gnd/116264349	https://d-nb.info/gnd/116274638	https://d-nb.info/gnd/10117909X	https://d-nb.info/gnd/1242214259
Koch Friederike	1073476405
Koch Henny	107609460
Koch Katharina	119153777
Koch-Lintow Helene	kein Eintrag von api gefunden
Koch Luise	https://d-nb.info/gnd/11627994X	https://d-nb.info/gnd/1012787028
Koch Marie	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Koch Mary	1042694060
Koch Rosalie	https://d-nb.info/gnd/11627333X	https://d-nb.info/gnd/1135989605	https://d-nb.info/gnd/1182741541
Kodis Josepha	1068188561
Koebel Margarethe	123267846
Koenneritz Marie Antonie Angelique Mathilde	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Koeppel Emmy	1038589215
Kögel Marie	115924085X
Kohl Camilla	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Kohl Ida	https://d-nb.info/gnd/116083352	https://d-nb.info/gnd/1267712503	https://d-nb.info/gnd/1228369909	https://d-nb.info/gnd/1190839644	https://d-nb.info/gnd/1055142746
Köhler Henriette Julie Karoline	1055119531
Köhler Ludmilla	kein Eintrag von api gefunden
Kohn-Sträussler Adele	kein Eintrag von api gefunden
Kolb Elsa	kein Eintrag von api gefunden
Kolbe Elisabeth	116311355
Kolbe Pastor	https://d-nb.info/gnd/1211698505	https://d-nb.info/gnd/1055391517
Kolda Hermine	1056106778
Kolisch Baronin	kein Eintrag von api gefunden
Kölla-Kind W. Stäfa	kein Eintrag von api gefunden
Koller Anna	https://d-nb.info/gnd/1206104406	https://d-nb.info/gnd/124566138
Köller Julie	1156202108
Kollmann Therese	kein Eintrag von api gefunden
Kolloden M	https://d-nb.info/gnd/1047032988	https://d-nb.info/gnd/117061042
Kollonitz Paula	127778497
Kolzow-Massalski Helene	kein Eintrag von api gefunden
Kommerell Wilhelmine	kein Eintrag von api gefunden
König A	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
König Emmy	116291702
König Eva	https://d-nb.info/gnd/1256880779	https://d-nb.info/gnd/11856434X	https://d-nb.info/gnd/1201316286	https://d-nb.info/gnd/1056676590	https://d-nb.info/gnd/171341422
König Louise	https://d-nb.info/gnd/12962683X	https://d-nb.info/gnd/1073597156	https://d-nb.info/gnd/1024338347	https://d-nb.info/gnd/12423464X	https://d-nb.info/gnd/121733394	https://d-nb.info/gnd/1082535257	https://d-nb.info/gnd/143339206
König Natalie	https://d-nb.info/gnd/1055113363	https://d-nb.info/gnd/119537915	https://d-nb.info/gnd/120558106	https://d-nb.info/gnd/122295528	https://d-nb.info/gnd/121733394
König Ottilie	https://d-nb.info/gnd/1261600819	https://d-nb.info/gnd/118743759	https://d-nb.info/gnd/118594117
König Sophie	130213098
Königsmark 	https://d-nb.info/gnd/1067087656	https://d-nb.info/gnd/1241485968	https://d-nb.info/gnd/127001212	https://d-nb.info/gnd/1155564553	https://d-nb.info/gnd/127206132	https://d-nb.info/gnd/103369090	https://d-nb.info/gnd/7687573-8	https://d-nb.info/gnd/1155564960
Königsthal Anna Sophie Elise	https://d-nb.info/gnd/1244347388	https://d-nb.info/gnd/122774116
Koninski-Weiss M	1057567604
Kophamel Luise	1050537270
Koppelow Jenny	1116983656
Koppen Luise	https://d-nb.info/gnd/131924133	https://d-nb.info/gnd/1145669042	https://d-nb.info/gnd/116577541
Köppen Natalie	kein Eintrag von api gefunden
Köpplinger Christiane	kein Eintrag von api gefunden
Kopsin Lilly	kein Eintrag von api gefunden
Korff Luise	kein Eintrag von api gefunden
Korff Mania	https://d-nb.info/gnd/126513848	https://d-nb.info/gnd/116342013
Korff-Schmising 	https://d-nb.info/gnd/1145950671	https://d-nb.info/gnd/142606235
Korff-Schmising-Kerssenbrock T	kein Eintrag von api gefunden
Korn Koch u. Leonore Marie	kein Eintrag von api gefunden
Korn Minna	116300590
Kornatis Marie	kein Eintrag von api gefunden
Kornelia Helene	116169257
Korntheuer Christine	110228200
Kortschak Paula	kein Eintrag von api gefunden
Kortzfleisch Ida	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Koschuetzki Friederike	kein Eintrag von api gefunden
Kossak M	116343265
Kottowitz Paula	kein Eintrag von api gefunden
Kotz Luise	https://d-nb.info/gnd/1043980830	https://d-nb.info/gnd/1203574045
Kotzebue Christiane	https://d-nb.info/gnd/1193823277	https://d-nb.info/gnd/118565796	https://d-nb.info/gnd/118737775
Kövér Anna	kein Eintrag von api gefunden
Kracht Therese	https://d-nb.info/gnd/1247757749	https://d-nb.info/gnd/1314978608
Kraft Ch	https://d-nb.info/gnd/126122172	https://d-nb.info/gnd/120039435	https://d-nb.info/gnd/124223184	https://d-nb.info/gnd/1086472187
Kraft u. Thekla Nelken Josefa	kein Eintrag von api gefunden
Kraft Frieda	104284867X
Kraft Werner	104284867X
Krag Frieda	1271069350
Krajewska A.	1237892120
Kramer Eleonore	kein Eintrag von api gefunden
Krane Anna	https://d-nb.info/gnd/116379685	https://d-nb.info/gnd/1128740397
Krane Gertrud	kein Eintrag von api gefunden
Kranerz Marie Luise	kein Eintrag von api gefunden
Kranich u. Maier Margaretha Mechtilde	kein Eintrag von api gefunden
Krásnohorská Eliška	118989405
Kratt-Harveng Elise	kein Eintrag von api gefunden
Kraus Annie	https://d-nb.info/gnd/116057211	https://d-nb.info/gnd/11726413X	https://d-nb.info/gnd/1174765534
Krauschner Irma	kein Eintrag von api gefunden
Krause Bertha	kein Eintrag von api gefunden
Krause Charlotte Luise	103770617X
Krause Helene	116399201
Krause Käthe	1073475301
Krause Lotte Louise	103770617X
Krause Luise	https://d-nb.info/gnd/13404990X	https://d-nb.info/gnd/103770617X
Kraussneck Anna	115749059X
Kraut Elise	kein Eintrag von api gefunden
Kraut Marie	1153929562
Krawani Leopoldine	kein Eintrag von api gefunden
Kraze Friede H	119320525
Kreil M	1146483503
Krejči Marie Anna	kein Eintrag von api gefunden
Kremer-Kerz Ottilie	kein Eintrag von api gefunden
Kremnitz Mite	https://d-nb.info/gnd/11856661X	https://d-nb.info/gnd/1076742939	https://d-nb.info/gnd/1076742564	https://d-nb.info/gnd/1076742750	https://d-nb.info/gnd/1076742211	https://d-nb.info/gnd/1076742734	https://d-nb.info/gnd/1076742998	https://d-nb.info/gnd/1076742890
Krempe Ida	116788763
Krenn Violetta	kein Eintrag von api gefunden
Kresse Jenny	kein Eintrag von api gefunden
Kressla Louise	kein Eintrag von api gefunden
Kretschmann Lily	https://d-nb.info/gnd/11867353X	https://d-nb.info/gnd/1190747804
Kretschmer Elisabeth	1268395692
Kreusler Emma	116527854
Kreuth Charlotte	kein Eintrag von api gefunden
Krickeberg Elisabeth	116535431
Krickeberg Friederike	116535547
Krieg Luise	https://d-nb.info/gnd/1052709095	https://d-nb.info/gnd/1099442346	https://d-nb.info/gnd/117063622
Krieger Charlotte	118575155
Kriesch Auguste	127632409
Kriesche Alma	1055758313
Kröber Caroline	1042981728
Krohn Camilla	kein Eintrag von api gefunden
Kronburg Ella	"im Untersuchungszeitraum, aber Beruf eindeutig nicht als ""Autor:in"" gelabeled"
Krone Marie	https://d-nb.info/gnd/12763682X	https://d-nb.info/gnd/116554770	https://d-nb.info/gnd/126377461X	https://d-nb.info/gnd/1223486524	https://d-nb.info/gnd/1065438184	https://d-nb.info/gnd/1125042486
Krones Therese	https://d-nb.info/gnd/136535151	https://d-nb.info/gnd/1074771028
